 , ,,,
Output Shape," (None, 32, 32, 32)"
Number of Parameters,896
Layer Type, BatchNormalization
Output Shape," (None, 32, 32, 32)"
Number of Parameters,128
Layer Type, Conv2D
Output Shape," (None, 32, 32, 32)"
Number of Parameters,9248
Layer Type, BatchNormalization
Output Shape," (None, 32, 32, 32)"
Number of Parameters,128
Layer Type, MaxPooling2D
Output Shape," (None, 16, 16, 32)"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 16, 16, 64)"
Number of Parameters,18496
Layer Type, BatchNormalization
Output Shape," (None, 16, 16, 64)"
Number of Parameters,256
Layer Type, Conv2D
Output Shape," (None, 16, 16, 64)"
Number of Parameters,36928
Layer Type, BatchNormalization
Output Shape," (None, 16, 16, 64)"
Number of Parameters,256
Layer Type, MaxPooling2D
Output Shape," (None, 8, 8, 64)"
Number of Parameters,0
Layer Type, Conv2D
Output Shape," (None, 8, 8, 128)"
Number of Parameters,73856
Layer Type, BatchNormalization
Output Shape," (None, 8, 8, 128)"
Number of Parameters,512
Layer Type, Conv2D
Output Shape," (None, 8, 8, 128)"
Number of Parameters,147584
Layer Type, BatchNormalization
Output Shape," (None, 8, 8, 128)"
Number of Parameters,512
Layer Type, MaxPooling2D
Output Shape," (None, 4, 4, 128)"
Number of Parameters,0
Layer Type, Flatten
Output Shape," (None, 2048)"
Number of Parameters,0
Layer Type, Dropout
Output Shape," (None, 2048)"
Number of Parameters,0
Layer Type, Dense
Output Shape," (None, 1024)"
Number of Parameters,2098176
Layer Type, Dropout
Output Shape," (None, 1024)"
Number of Parameters,0
Layer Type, Dense
Output Shape," (None, 10)"
Number of Parameters,10250
